2023-02-06T01:26:35.000000Z,37.9547,-8.6724,0.79,13.37,-136.05,82.00,3.77,2023-02-06T01:34:49.955000Z,2.82
2023-02-06T01:26:35.000000Z,61.2854,-157.7020,0.94,3.18,100.33,260.00,3.17,2023-02-06T01:33:53.750000Z,3.05
2023-02-06T01:26:35.000000Z,38.6428,21.3625,0.16,60.98,-91.38,109.00,2.87,2023-02-06T01:28:16.600000Z,2.25
2023-02-06T01:26:35.000000Z,20.3251,-71.2965,0.95,-5.88,-95.12,-999.00,2.01,2023-02-06T01:35:24.750000Z,2.96
2023-02-06T01:26:35.000000Z,47.8241,14.1547,0.55,-48.83,57.47,111.00,4.46,2023-02-06T01:29:50.498400Z,2.43
2023-02-06T01:26:35.000000Z,39.3685,1.2856,0.57,-68.90,86.17,84.00,3.01,2023-02-06T01:36:28.850000Z,2.32
2023-02-06T01:26:35.000000Z,-43.7272,-72.9408,0.75,-7.22,135.61,328.00,2.88,2023-02-06T01:35:04.900000Z,3.03
2023-02-06T01:26:35.000000Z,57.6906,-4.3793,0.82,3.82,-82.35,-999.00,7.10,2023-02-06T01:35:35.700000Z,3.20
2023-02-06T01:26:35.000000Z,-26.7816,-70.0281,0.97,1.88,91.28,154.00,4.06,2023-02-06T01:33:49.050000Z,3.01
2023-02-06T01:26:35.000000Z,67.5950,-158.2930,0.82,0.52,107.71,200.00,4.87,2023-02-06T01:33:23.500000Z,2.94
2023-02-06T01:26:35.000000Z,64.7464,-155.8006,-0.16,-4.23,113.72,172.00,2.56,2023-02-06T01:36:06.800000Z,2.32
2023-02-06T01:26:35.000000Z,35.9793,-78.3750,0.94,-3.30,91.20,-999.00,4.01,2023-02-06T01:34:36.200000Z,3.03
2023-02-06T01:26:35.000000Z,41.9913,-72.7973,0.78,-0.58,107.80,-999.00,4.41,2023-02-06T01:34:27.350000Z,2.87
2023-02-06T01:26:35.000000Z,39.5492,-1.3098,0.73,-17.17,89.06,84.00,3.59,2023-02-06T01:36:17.098393Z,2.60
2023-02-06T01:26:35.000000Z,40.6557,74.3099,0.71,9.17,-136.71,276.00,4.26,2023-02-06T01:36:18.400000Z,3.64
