2022-01-15T04:59:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T05:05:16.050000Z,2.24
2022-01-15T04:59:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T05:03:11.200000Z,2.29
2022-01-15T04:59:45.000000Z,-18.5639,123.0258,169.59,104.00,8.51,2022-01-15T05:03:09.800000Z,2.20
2022-01-15T04:59:45.000000Z,-18.1554,124.5632,-84.80,41.00,2.33,2022-01-15T05:06:05.450000Z,2.08
2022-01-15T05:02:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T05:07:23.100000Z,2.19
2022-01-15T05:02:45.000000Z,-40.0161,174.5485,168.63,25.00,2.81,2022-01-15T05:11:13.750000Z,2.95
2022-01-15T05:02:45.000000Z,-37.3397,175.1667,64.59,-999.00,8.79,2022-01-15T05:12:05.453114Z,2.01
2022-01-15T05:02:45.000000Z,-38.6498,176.1532,-176.92,-999.00,2.72,2022-01-15T05:10:19.300000Z,3.02
2022-01-15T05:02:45.000000Z,-39.4550,175.8589,-88.63,28.00,0.32,2022-01-15T05:11:18.750000Z,2.35
2022-01-15T05:02:45.000000Z,-32.1675,117.0677,-97.53,-999.00,2.64,2022-01-15T05:07:25.300000Z,2.99
2022-01-15T05:02:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T05:03:20.850000Z,2.76
2022-01-15T05:02:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T05:05:16.400000Z,2.81
2022-01-15T05:02:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T05:05:35.300000Z,2.56
2022-01-15T05:02:45.000000Z,-18.5639,123.0258,169.59,110.00,8.51,2022-01-15T05:04:45.550000Z,2.11
2022-01-15T05:02:45.000000Z,-18.1554,124.5632,-84.80,48.00,2.33,2022-01-15T05:06:04.850000Z,2.41
2022-01-15T05:05:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T05:06:09.600000Z,2.58
2022-01-15T05:05:45.000000Z,-40.0161,174.5485,175.62,13.00,3.03,2022-01-15T05:11:13.850000Z,2.92
2022-01-15T05:05:45.000000Z,-37.3397,175.1667,64.59,-999.00,8.79,2022-01-15T05:12:05.653114Z,2.02
2022-01-15T05:05:45.000000Z,-38.6498,176.1532,-176.92,-999.00,2.72,2022-01-15T05:10:19.250000Z,3.02
2022-01-15T05:05:45.000000Z,-39.4550,175.8589,-88.63,28.00,0.32,2022-01-15T05:11:19.100000Z,2.35
